Id,Price
16089,263086.8668053612
12128,182954.55545102755
4724,208647.69115719708
8585,206735.14208653488
7188,237968.5454021386
5423,151187.46673675888
10488,199075.91719295454
5980,209694.28091023088
8376,238741.66720302965
12397,143515.9110240167
16496,208753.0841624393
4891,260403.01842910695
9710,137442.85460717443
6339,174112.9318025781
244,223930.40348373642
5002,229385.42350219988
5358,160731.9324708747
7636,152240.18526915569
9361,312046.38234634773
3601,120068.36054626724
15755,147342.2442857864
172,185902.55830907729
3037,364788.1213736814
577,247609.71717665344
3607,197145.9411923409
2515,109407.04961849292
10413,141737.51375563222
10511,221956.83141170724
4637,382347.2366606386
12736,293735.4302335137
9534,241799.7830332684
11641,153423.40162690208
10419,257610.06709619774
15313,108207.74091662973
14915,193677.38894335637
12409,334325.51044475666
9405,131931.25319750558
14066,197929.709902822
14108,193589.55613725726
11931,228639.39356679615
11464,305280.40520720714
926,151302.38607990945
11190,219936.47742136274
10260,183525.38936533037
12712,196194.55538264086
1234,213641.24672513935
11608,96754.5089490558
3776,258075.80588434302
4881,198710.0376705913
10266,204740.5370232641
3262,245231.69972622537
3576,375881.07150323695
16604,496298.8594900077
8041,111571.4406787397
10691,247089.1892407897
8357,184901.8191154293
11661,147646.48020961412
4453,233933.84927569184
15936,213954.00978332284
8463,249873.57262473248
15770,205874.37152369396
466,162676.88424025173
14965,93123.58208400203
11227,168247.47071447593
9894,265028.0337304075
11746,200013.42082077355
4118,146601.60623935488
756,334670.82508322544
15589,190668.27441556336
109,324626.937701176
5778,219356.48485887412
1731,83728.4324423336
3450,143935.8064628431
2961,182898.2887291351
222,183626.82870241225
11454,314376.401917869
7339,185860.09451573744
12096,100709.26126264707
14074,188491.81908297955
4058,218893.78102164893
6603,239830.41411058966
3289,121400.79026359248
16681,271504.9207855949
8200,341474.4299017746
3343,301278.5036196625
7802,171847.55433825296
2082,388319.58533257566
217,247391.9841965071
1720,187237.59322799335
7224,242958.42099440063
6176,147531.17682560618
12571,256196.45868642267
16666,319925.5633817917
8908,202428.5991667828
6914,167370.08808106033
5428,205938.8303022194
381,187460.24412285376
3991,191312.46765035111
16365,220444.00336428732
1046,207954.83183184123
391,153798.8441280262
9212,333459.1443841743
3022,167222.60406323255
9961,109720.08442378057
6764,250559.13067853096
7720,182459.13714170054
4809,223039.4759605962
8877,299252.99726318923
7817,202628.75364738953
10614,109762.41413270833
5553,258599.86713028752
16488,135077.56524585726
11002,166335.6513139046
13592,275702.062433355
15050,237477.5629437728
13553,276558.10351150826
9041,194112.04900120702
5461,399478.731284707
16274,306990.0280505883
2138,118714.77414151987
6245,165197.75783065258
8245,150331.87206062063
6491,214397.48222861555
13218,204078.8552899967
13101,102744.0886764892
10462,144767.66741271957
4079,178810.58592902523
1506,519971.61945487617
14107,132159.95732172675
12215,265973.9212791599
11576,324758.6045204185
10567,229658.7588802998
12713,215705.6570229771
1468,496319.5778714165
2549,248435.80368717705
4172,224667.03956977194
12380,247548.00710918248
3513,111537.66608189346
8165,293829.9645158127
1127,219483.32878487065
14601,367122.3758440029
15526,324442.04569548334
986,327142.1927590804
14968,206493.46691413873
9348,196858.6319136521
6317,268447.44767963456
7497,94513.1504789599
5079,312492.13951570523
528,176208.37690099177
10964,145092.6482384907
5812,307745.7187365672
11022,230853.4268217731
16251,136368.33942444698
5863,111138.1896353171
8664,214258.37019324605
5396,153651.9542280445
6917,250806.3777302377
12776,128888.68873903283
473,256902.8562315976
13333,191114.39101046312
13023,191256.55028227702
7357,213146.7174473067
10955,500270.90616145055
11914,320107.8906226208
12535,150673.26468115207
11205,131530.4402137311
13209,181992.433625076
16119,332392.4545708236
2174,229534.60972208352
4834,212994.44011358984
10151,186352.5498344683
5584,200270.14172975195
6672,216155.55549943744
12858,269832.6257166986
5106,198923.01840175033
8884,187760.15771465376
13766,173986.7419950507
12556,122682.82380925323
12910,227079.22405988723
6258,126912.97938600025
7100,244219.5379725433
1793,171443.88387650542
3335,187857.4601023358
12835,181982.42515547058
10591,161621.2392613989
15707,243645.8166170076
16389,159396.77635337162
7440,350493.9928513475
6293,178503.75610731612
3937,196403.6878843818
16527,193942.7731022828
5102,259434.83062903452
10734,284658.69663178973
7986,152887.90708543794
6495,123756.20142970327
9571,218105.25074708738
5131,201486.7963747755
10761,197306.1082833206
143,451701.5597382665
13829,163512.24124311833
13662,242391.84938046444
1771,152467.5353254229
5448,203429.3683395114
8594,159662.59846311886
12038,131336.54831765208
16471,156144.18609469366
16764,147153.30690318366
1282,170494.50356878684
15101,272174.34624040936
9473,136042.5401313809
2324,459146.485519232
14448,237214.46203120647
6000,69292.85856012483
2077,140263.92279062085
12960,238116.2605108574
15837,210080.57901110064
8805,237094.28727302724
9987,238867.76680825758
1580,306731.10452106246
11089,129091.38676496012
10926,222207.08127495687
12773,420687.6553916444
6490,282253.50890762336
10858,127546.2236444195
2831,123045.78761827904
16326,148587.2240245481
371,196857.516552946
8852,188257.65522557616
6713,322546.29817870335
4230,218918.12402521557
3639,221007.54525722083
3642,199342.713073131
5149,208088.52236122708
2861,205057.08491036962
13300,85489.07823758454
2807,349423.18452166097
5919,98543.38884283861
12716,486296.39335346135
4271,246442.85349269875
16055,265033.3815294579
3747,305768.02312092454
5857,203446.27844709886
6884,323458.978167192
16027,268807.3536671578
3512,250548.10390140358
5181,177927.52456753887
16732,263366.00054543867
1908,179030.52774667644
12082,167227.75921588673
7286,132949.8844363373
8216,136216.636650394
6929,319894.1998406962
3950,320167.015245011
12479,187687.13630014035
877,131065.79618516871
1366,198396.04486104447
384,131835.80832882726
5767,194387.47661689093
6910,146475.41785475434
187,192434.5381861768
10164,253138.95670122345
8603,213241.5733296982
15834,212029.58629630963
3078,132301.7333737729
3479,241598.6810329006
6671,226071.35901417898
6078,166054.6792854814
16271,158819.83143733232
16191,168159.83879935284
11544,188916.41443435685
7781,178382.21586564707
14918,244374.8841129544
6238,172706.76630568877
12989,211062.02060418445
11907,181319.0278117212
9696,162316.88220017604
14084,264408.976976372
3895,148775.41057870942
4367,195649.5522420453
8453,66079.09036934466
7638,339892.4808043448
8373,239000.3564394623
4674,193340.81428568624
15787,137175.66795536887
5903,257265.9586805269
13679,206667.14669044837
9018,266924.66463563556
15823,237833.33149515255
13289,149055.61315967466
9896,213988.56576573628
14436,189522.74669028335
5547,250281.13543278776
4048,240722.59776506614
16579,220680.7664903074
8550,184328.10159758144
9385,268350.17160469125
5242,149465.1425726978
31,182741.24163437178
6144,252745.7072163663
3990,185563.47746736268
2523,85005.99049772328
12608,251873.84597779595
7234,167145.71235083818
15264,211430.43118077054
9623,178158.03118723442
3161,339502.2280953867
7425,100488.26501191755
13021,287122.1999897217
4044,154985.04441566495
15411,234329.45785787524
979,315882.46729867754
5514,235853.999014296
4817,166564.50850018856
2115,178543.66152020916
10571,273582.098149964
8992,223156.39107085028
15546,184343.10763890072
11359,135404.94930449605
11972,180667.3076743144
12838,160451.4543998001
5948,132499.03270150797
422,322547.3359739098
4855,141027.99718252546
16197,115745.01280274324
8926,433419.4721543345
5703,176711.17545019355
8848,202132.89074943663
7039,313428.76236257434
3806,168268.2933198752
15154,236474.45712836555
13132,174218.20317842212
7438,206375.04755896694
4398,232961.82231918792
2440,193008.5995538504
3751,163524.8669986708
1476,189012.35007795063
2264,240862.9408725181
16444,155180.83394560826
10704,157470.31475840686
4033,145122.95596273188
4508,119199.72656797584
16290,241446.32126833592
10387,214314.79446078796
5457,153204.8279010491
4910,286939.7099982786
7451,222431.75897640898
10732,167191.33699668376
8015,159347.07285901476
6148,191125.90569529042
5892,230230.86086042083
7825,233377.66170721862
6851,270127.4493077488
6633,220894.25827287548
2139,280213.33024320105
10213,262942.4570982676
2830,215584.03788472747
13907,139770.91995701264
15897,328813.9243737614
8311,180570.18200890915
14230,211054.63428765492
3878,202501.45379682377
13732,192215.39971578124
12110,179754.70437249812
10675,301136.7575242557
12946,131214.02372558488
16754,204757.7227802507
4394,264679.897133269
16728,172710.63345849345
14378,325643.89857135335
9949,164438.8603567585
994,201050.8393469686
13258,142362.36172399536
5883,319022.5804679574
6933,328054.1096950136
13193,218961.41857135348
13286,162257.9824584808
13407,355536.03061604983
7512,116827.43804752463
7221,198451.90300665665
14428,138190.20430584156
1740,200547.67678953306
3,134416.02806596612
12952,193884.08519467272
11537,142100.88990742314
2558,137996.8155230462
14081,255397.39396623388
3517,213613.63959418592
7149,231847.05220005085
15777,119300.22250119729
8995,240001.35574320346
826,291954.45842018817
509,265720.9011593182
14875,294761.18113866326
6591,167508.55277412993
11283,111275.86338719114
9897,251513.56634024036
14902,186343.37755128904
14291,222284.58679539547
3162,216170.94062370423
4206,188766.00763634223
11580,192730.49608129731
2007,204576.8457814029
14939,268044.9392015413
13572,192800.6343896538
10720,166448.751855477
